LOCAL_DATE,MEAN_TEMPERATURE_CALGARY,TOTAL_PRECIPITATION_CALGARY,MEAN_TEMPERATURE_EDMONTON,TOTAL_PRECIPITATION_EDMONTON,MEAN_TEMPERATURE_HALIFAX,TOTAL_PRECIPITATION_HALIFAX,MEAN_TEMPERATURE_MONCTON,TOTAL_PRECIPITATION_MONCTON,MEAN_TEMPERATURE_MONTREAL,TOTAL_PRECIPITATION_MONTREAL,MEAN_TEMPERATURE_OTTAWA,TOTAL_PRECIPITATION_OTTAWA,MEAN_TEMPERATURE_QUEBEC,TOTAL_PRECIPITATION_QUEBEC,MEAN_TEMPERATURE_SASKATOON,TOTAL_PRECIPITATION_SASKATOON,MEAN_TEMPERATURE_STJOHNS,TOTAL_PRECIPITATION_STJOHNS,MEAN_TEMPERATURE_TORONTO,TOTAL_PRECIPITATION_TORONTO,MEAN_TEMPERATURE_VANCOUVER,TOTAL_PRECIPITATION_VANCOUVER,MEAN_TEMPERATURE_WHITEHORSE,TOTAL_PRECIPITATION_WHITEHORSE,MEAN_TEMPERATURE_WINNIPEG,TOTAL_PRECIPITATION_WINNIPEG
14-Dec-1987 00:00:00,-5.0,0.0,-6.2,0.0,-4.0,0.2,-8.2,0.5,1.5,0.0,0.5,0.0,-2.5,0.0,-11.5,0.4,0.6,4.2,0.3,0.0,1.5,2.0,-9.9,2.8,-10.0,0.0
15-Dec-1987 00:00:00,-7.9,0.0,-8.1,0.0,-4.8,0.0,-10.7,0.0,-2.2,19.4,-2.0,12.6,-4.3,5.4,-14.0,0.0,-0.9,7.0,0.9,12.8,1.9,0.0,-23.7,0.0,-10.4,0.0
16-Dec-1987 00:00:00,-11.8,0.0,-11.1,0.0,-2.6,29.6,-3.5,30.2,-1.9,8.6,-2.4,7.8,-3.9,12.8,-17.5,0.0,-2.2,0.0,-0.5,0.2,1.2,0.0,-20.0,0.0,-13.6,0.0
17-Dec-1987 00:00:00,-9.2,0.0,-11.2,0.0,-2.1,5.8,-3.8,17.4,-7.5,0.0,-6.7,0.0,-7.8,0.0,-16.3,3.0,-1.4,31.8,-3.9,0.2,-1.2,0.0,-9.0,0.0,-11.4,0.0
18-Dec-1987 00:00:00,-5.5,0.2,-6.2,1.6,-8.0,0.0,-12.3,0.0,-10.3,0.0,-7.0,0.8,-11.6,0.0,-13.9,1.4,-2.5,2.8,-4.8,0.0,2.0,2.0,-9.7,0.6,-8.0,0.0
19-Dec-1987 00:00:00,-1.8,0.0,-3.4,0.0,-10.6,0.0,-16.3,0.0,-4.3,3.0,-3.4,5.0,-9.2,1.6,-7.6,0.2,-7.7,0.0,0.3,5.0,0.5,0.4,-7.5,0.0,-5.6,0.0
20-Dec-1987 00:00:00,0.4,0.0,-4.4,0.0,-8.0,2.0,-13.1,3.2,0.3,9.4,-1.5,13.8,-5.6,16.8,-12.2,0.0,-8.1,0.0,3.3,12.4,1.7,18.8,-4.2,0.0,-8.9,0.4
21-Dec-1987 00:00:00,-0.5,0.0,-4.4,0.0,0.5,7.2,-3.0,7.8,1.8,0.0,0.5,0.6,-0.9,3.8,-8.2,0.0,-7.7,0.6,1.6,0.0,2.9,0.0,-6.1,0.0,-15.4,0.0
22-Dec-1987 00:00:00,-2.0,0.0,-4.4,0.0,-1.4,1.1,-4.1,0.0,0.3,0.0,-0.3,0.0,-3.9,4.0,-9.0,0.4,-1.8,13.6,1.2,0.2,1.8,0.0,-11.6,0.0,-11.6,0.2
23-Dec-1987 00:00:00,-8.5,0.0,-7.4,0.0,-3.1,0.0,-5.4,0.0,-1.8,1.4,-1.8,1.6,-5.4,3.6,-15.1,0.4,-4.7,0.0,1.5,0.0,0.3,0.0,-2.5,0.0,-12.7,0.0
24-Dec-1987 00:00:00,-6.7,1.0,-5.5,0.2,-5.5,0.0,-7.6,0.0,-2.5,0.0,-4.2,2.2,-4.6,0.4,-15.2,0.0,-2.8,0.7,3.2,2.0,-0.6,0.0,2.4,0.0,-15.3,0.0
25-Dec-1987 00:00:00,2.1,0.0,3.4,0.0,-4.7,7.2,-10.6,6.8,0.8,6.4,0.6,8.6,-7.5,5.0,-10.8,0.0,-7.5,0.2,4.5,1.4,0.8,0.0,-0.4,0.2,-16.3,0.0
26-Dec-1987 00:00:00,-0.2,0.0,-1.1,0.0,-5.6,0.2,-10.9,2.0,-5.5,0.2,-5.9,0.6,-11.9,0.0,-4.5,0.0,-8.7,0.8,-2.2,0.2,0.6,0.0,-4.1,0.0,-5.9,0.0
27-Dec-1987 00:00:00,-1.6,0.0,-1.9,0.0,-9.4,0.3,-12.7,0.0,-5.4,0.0,-5.2,0.4,-10.9,1.6,-7.8,0.0,-8.2,0.0,-1.3,0.0,2.8,0.0,-9.1,1.7,-7.6,0.0
28-Dec-1987 00:00:00,-2.1,0.0,-8.5,0.0,-11.1,0.2,-15.0,0.0,-11.9,0.0,-12.5,0.0,-15.3,0.0,-6.3,0.0,-9.0,0.0,-5.0,0.0,3.6,0.0,-17.7,0.0,-7.6,0.0
29-Dec-1987 00:00:00,-8.7,1.9,-9.2,4.0,-13.1,11.0,-17.3,4.9,-15.7,0.0,-15.7,0.2,-17.0,0.2,-8.4,0.2,-7.0,0.2,-10.6,0.0,3.8,11.2,-23.8,0.0,-6.6,0.0
30-Dec-1987 00:00:00,-18.3,0.8,-17.5,0.2,-10.1,9.5,-13.2,4.6,-18.5,0.0,-19.4,0.0,-18.5,0.0,-17.8,1.2,-0.6,16.2,-10.3,0.0,3.1,2.4,-22.6,0.0,-13.0,0.8
31-Dec-1987 00:00:00,-14.5,0.0,-15.7,0.0,-5.8,0.6,-9.6,0.4,-7.7,0.0,-8.2,0.2,-14.4,2.0,-22.5,0.0,-3.2,0.2,-0.4,0.0,0.6,0.0,-21.9,0.0,-22.7,0.0
01-Jan-1988 00:00:00,-9.7,0.0,-10.3,0.0,1.4,0.0,0.4,0.0,-2.3,0.0,-8.8,0.6,-5.8,4.6,-17.8,0.0,-2.0,0.0,-5.3,0.0,-0.8,0.0,-24.0,0.0,-19.9,0.4
02-Jan-1988 00:00:00,-9.4,0.0,-11.6,0.0,-4.8,0.0,-7.2,0.0,-6.6,0.0,-8.4,0.0,-11.6,0.0,-14.4,1.8,-3.4,1.4,-7.3,0.0,-1.6,0.0,-21.9,0.0,-14.3,1.4
03-Jan-1988 00:00:00,-15.8,0.0,-21.4,0.0,-7.9,0.0,-10.9,0.0,-5.9,0.0,-6.9,0.0,-8.0,0.0,-24.2,0.0,-8.5,0.0,-3.6,0.0,-0.7,0.0,-19.5,0.0,-19.1,0.0
04-Jan-1988 00:00:00,-16.0,0.0,-21.9,0.0,-4.3,15.0,-7.9,8.2,-4.2,2.4,-6.9,3.2,-6.2,8.8,-30.3,0.0,-7.1,5.1,-7.1,0.0,-1.1,0.0,-23.4,0.0,-28.3,0.0
05-Jan-1988 00:00:00,-18.1,0.0,-19.9,0.0,-6.3,0.8,-10.0,0.8,-13.5,0.0,-16.5,0.0,-14.6,0.6,-30.0,0.0,-2.5,5.1,-12.4,0.0,1.7,0.0,-23.0,0.0,-28.1,0.0
06-Jan-1988 00:00:00,-13.4,0.0,-17.4,0.0,-14.3,0.8,-19.9,0.0,-20.3,0.0,-21.1,0.0,-21.3,0.0,-23.4,0.0,-8.4,3.6,-11.6,0.2,1.7,0.0,-19.8,0.0,-25.8,0.0
07-Jan-1988 00:00:00,-20.3,0.2,-17.5,0.0,-15.1,0.0,-17.8,0.0,-20.1,0.0,-21.2,0.0,-21.8,0.0,-18.5,0.0,-5.1,0.0,-12.5,0.2,3.1,0.0,-18.9,0.0,-18.5,0.0
08-Jan-1988 00:00:00,-16.0,0.0,-21.4,0.0,-13.4,0.0,-17.5,0.0,-18.3,1.6,-19.1,1.6,-20.1,0.8,-22.9,0.0,-9.1,0.0,-8.9,0.2,0.6,5.0,-24.8,0.0,-23.3,0.0
09-Jan-1988 00:00:00,-8.9,0.0,-16.2,0.0,-4.9,19.2,-9.7,18.2,-10.3,0.6,-12.5,0.6,-11.1,1.0,-22.0,0.0,-8.3,14.0,-8.7,0.0,5.0,5.2,-30.0,0.0,-19.1,0.0
10-Jan-1988 00:00:00,-11.0,0.0,-14.8,2.2,-9.0,0.0,-13.9,0.0,-14.8,0.0,-14.9,0.0,-16.8,0.0,-22.6,0.0,-5.7,0.4,-9.5,0.0,4.0,0.0,-31.6,0.0,-20.1,0.0
11-Jan-1988 00:00:00,-17.2,1.6,-16.0,0.5,-10.5,0.0,-12.8,0.0,-8.2,0.4,-9.0,0.8,-14.0,0.0,-26.6,0.0,-8.1,0.0,-6.8,0.0,1.8,1.0,-27.9,0.0,-23.4,0.0
12-Jan-1988 00:00:00,-13.9,0.0,-17.2,0.4,-3.7,0.0,-7.0,0.0,-1.8,0.0,-0.5,0.0,-6.2,0.0,-24.8,0.0,-4.2,0.0,1.6,0.0,3.3,10.8,-22.4,0.0,-23.2,0.0
13-Jan-1988 00:00:00,-5.8,0.0,-13.5,0.0,2.6,0.0,-4.1,0.8,-9.8,0.6,-11.4,1.8,-12.4,2.0,-22.6,1.2,-1.3,0.0,-8.6,1.2,5.4,5.2,-17.3,0.6,-28.1,0.0
14-Jan-1988 00:00:00,-2.7,0.0,-6.9,0.0,-12.3,0.0,-19.8,0.0,-24.4,0.0,-25.1,0.0,-27.8,0.0,-14.5,0.0,-6.2,12.2,-17.6,0.0,9.1,39.6,-16.9,0.0,-16.9,1.8
15-Jan-1988 00:00:00,2.5,0.0,-3.9,0.0,-15.4,0.0,-20.2,0.0,-14.9,1.0,-13.8,2.0,-21.2,0.6,-4.6,0.0,-13.4,5.0,-7.2,0.0,6.6,1.2,-15.2,0.8,-10.6,0.0
16-Jan-1988 00:00:00,-4.0,0.0,-9.0,0.0,-6.8,0.0,-10.6,0.4,-4.0,0.2,-1.8,0.0,-9.4,1.8,-11.2,0.0,-6.6,1.0,2.0,0.0,4.9,2.2,-12.5,0.0,-4.1,0.4
17-Jan-1988 00:00:00,-3.7,0.0,-10.5,0.0,-1.3,0.0,-2.0,0.0,1.6,0.0,2.4,8.2,-4.9,0.4,-16.4,0.0,-6.3,0.0,5.0,7.4,4.2,0.0,-18.9,0.0,-14.4,0.0
18-Jan-1988 00:00:00,-7.5,0.0,-11.9,0.0,2.9,0.2,2.8,6.4,2.0,3.0,0.8,5.2,0.6,14.4,-14.3,0.0,1.2,0.0,2.9,0.6,4.3,1.2,-19.2,0.0,-12.4,1.2
19-Jan-1988 00:00:00,-7.2,0.0,-11.8,0.0,2.1,13.4,1.4,3.3,-0.6,0.0,-1.3,0.0,-4.5,1.8,-18.0,0.0,-1.0,0.0,0.3,1.3,3.6,1.4,-8.6,0.0,-12.3,0.0
20-Jan-1988 00:00:00,-0.4,0.0,-4.3,0.0,-0.2,2.0,-1.7,3.2,-0.6,8.8,-0.3,2.6,-5.7,8.2,-13.8,0.0,-1.3,4.8,5.9,4.8,6.6,2.2,-15.3,0.0,-17.2,0.0
21-Jan-1988 00:00:00,-2.0,0.0,-2.7,0.0,2.5,7.0,1.4,1.2,-2.7,1.0,-5.1,0.6,-4.9,9.8,-6.7,0.0,-0.4,0.3,-3.6,0.0,4.9,0.0,-5.3,1.4,-10.4,0.0
22-Jan-1988 00:00:00,2.2,0.0,0.7,2.2,-5.2,0.0,-5.7,0.0,-10.9,0.0,-13.1,0.0,-14.3,0.0,-13.3,3.8,-3.3,1.6,-7.3,0.0,5.6,9.0,-2.1,0.0,-15.0,0.2
23-Jan-1988 00:00:00,1.1,0.0,0.1,0.0,-7.2,1.8,-9.6,0.0,-8.2,0.0,-9.5,0.4,-13.8,0.0,-7.0,0.4,-10.0,0.0,-1.7,0.4,3.7,0.0,-3.4,0.0,-16.9,0.4
24-Jan-1988 00:00:00,-3.1,0.0,-4.0,0.0,-4.4,0.2,-8.1,0.0,-2.5,1.0,-1.3,5.4,-9.0,9.2,-14.4,0.0,-6.0,1.8,-0.5,2.6,2.7,0.0,-5.5,2.0,-18.0,1.2
25-Jan-1988 00:00:00,3.2,0.0,-1.7,0.0,-0.9,3.4,1.1,5.2,-0.6,0.0,-6.7,0.2,-2.8,1.0,-14.0,1.8,-4.9,0.0,-2.8,0.0,3.6,0.0,-6.8,0.6,-24.7,0.0
26-Jan-1988 00:00:00,-2.7,0.0,-4.6,0.0,6.1,42.0,-1.5,9.2,-10.7,1.4,-15.0,0.0,-10.2,4.2,-8.1,1.0,3.0,21.6,-8.8,0.0,3.3,0.0,-12.2,2.6,-22.1,0.0
27-Jan-1988 00:00:00,0.2,0.0,-4.7,0.0,-5.0,0.4,-10.6,0.0,-17.8,0.0,-18.0,0.0,-18.0,0.0,-11.1,0.0,-2.3,0.0,-10.6,0.0,5.2,0.0,-16.1,1.6,-17.4,0.0
28-Jan-1988 00:00:00,-0.8,0.0,-10.7,0.0,-11.0,0.0,-15.9,0.0,-15.1,0.2,-13.7,1.0,-17.8,0.0,-9.8,0.0,-7.1,0.4,-9.0,0.0,10.3,6.2,-25.8,0.0,-13.3,0.0
29-Jan-1988 00:00:00,-14.0,0.4,-19.3,0.4,-12.5,0.0,-15.4,0.0,-12.3,0.0,-10.8,0.0,-17.2,2.2,-14.9,1.6,-10.1,0.0,-4.4,0.0,6.5,3.2,-29.5,0.0,-9.2,0.0
30-Jan-1988 00:00:00,-23.5,2.1,-23.0,0.2,-6.3,3.6,-8.2,2.7,0.6,3.6,0.9,0.8,-6.5,6.6,-22.6,1.0,-9.9,0.0,6.3,0.2,2.0,0.2,-31.1,0.0,-15.7,0.9
31-Jan-1988 00:00:00,-25.4,0.0,-26.2,0.0,2.6,0.0,0.7,1.0,7.4,0.6,6.2,1.8,-2.3,5.6,-31.1,0.0,-3.0,1.6,11.0,2.4,-2.1,0.0,-26.3,0.2,-23.9,1.0
01-Feb-1988 00:00:00,-19.8,0.0,-20.7,0.6,5.0,1.0,3.3,1.6,5.4,3.8,0.9,3.8,0.7,3.4,-31.7,0.0,-1.4,0.0,3.3,4.0,-4.3,0.0,-14.7,2.0,-27.0,0.0
02-Feb-1988 00:00:00,-17.5,0.2,-23.6,0.0,-1.6,14.2,-5.0,12.5,-7.6,9.0,-11.1,3.0,-9.0,6.2,-29.1,0.0,2.2,5.8,-8.1,7.2,-1.3,1.1,-18.0,1.4,-24.3,0.0
03-Feb-1988 00:00:00,-22.9,0.0,-24.5,0.2,-12.4,0.0,-15.8,0.0,-16.6,0.2,-17.4,1.0,-17.4,0.0,-32.2,0.0,-6.8,1.0,-9.9,6.2,1.3,0.0,-25.6,0.0,-26.8,0.0
04-Feb-1988 00:00:00,-23.7,0.6,-27.5,0.0,-6.9,18.2,-12.0,42.4,-13.6,7.6,-13.8,6.4,-12.9,5.6,-29.9,0.0,-10.2,0.0,-11.6,4.4,3.0,0.0,-27.9,0.2,-26.1,0.0
05-Feb-1988 00:00:00,-18.9,0.2,-24.2,0.0,-5.5,1.4,-13.5,10.9,-19.3,0.0,-18.4,0.0,-18.4,0.0,-27.6,0.0,-1.3,3.5,-13.6,0.0,3.2,0.0,-16.5,5.8,-23.9,0.0
06-Feb-1988 00:00:00,-6.0,0.0,-17.2,1.6,-14.6,0.0,-21.0,0.0,-18.2,1.4,-17.3,0.2,-18.7,0.6,-22.4,2.6,-8.5,1.0,-14.6,0.0,4.8,11.0,-14.2,0.0,-21.4,1.2
07-Feb-1988 00:00:00,-7.2,0.4,-15.6,1.4,-14.2,0.0,-20.3,0.0,-17.6,0.2,-15.7,1.4,-21.7,0.6,-24.2,0.0,-11.9,0.0,-11.0,2.2,6.6,6.2,-14.5,0.2,-23.0,0.0
08-Feb-1988 00:00:00,-12.5,1.1,-18.3,1.8,-6.8,0.6,-12.1,7.2,-11.0,0.8,-12.3,0.0,-14.2,2.4,-26.1,0.0,-6.8,3.3,-10.7,0.0,4.3,4.8,-19.8,0.0,-19.7,0.0
09-Feb-1988 00:00:00,-21.7,1.8,-23.8,0.6,-10.0,0.0,-12.4,0.0,-12.9,1.2,-15.3,3.0,-16.3,1.6,-31.6,0.0,-7.5,0.3,-9.6,1.8,7.1,2.2,-22.4,0.0,-25.9,0.0
10-Feb-1988 00:00:00,-10.1,0.0,-18.8,0.0,-5.3,0.0,-9.6,1.6,-11.1,1.6,-12.7,0.4,-11.5,2.8,-29.5,0.0,-8.6,0.4,-11.6,0.0,7.1,7.6,-16.1,0.8,-26.4,0.0
11-Feb-1988 00:00:00,3.8,0.0,-3.4,0.0,-10.4,0.0,-15.6,0.0,-13.6,0.0,-14.6,0.0,-14.0,0.0,-12.4,0.0,-8.9,0.6,-8.2,6.6,8.8,1.8,-16.5,0.0,-24.9,0.0
12-Feb-1988 00:00:00,3.7,0.0,-1.5,0.0,-7.5,4.0,-14.5,9.0,-7.7,19.8,-8.2,23.8,-12.6,21.4,-6.2,0.0,-16.2,0.0,-5.0,9.6,9.1,7.8,-15.2,0.0,-19.6,0.0
13-Feb-1988 00:00:00,-1.9,0.0,-8.1,13.4,-0.3,31.6,-2.2,8.4,-9.2,7.0,-10.3,1.4,-9.9,9.8,-8.5,2.4,-8.0,31.5,-9.5,0.0,6.9,0.0,-12.7,0.0,-12.1,0.2
14-Feb-1988 00:00:00,-4.1,0.0,-11.1,0.0,-6.9,0.0,-8.3,0.0,-8.5,0.0,-10.1,0.2,-9.7,0.2,-14.8,0.0,-2.0,2.0,-6.3,0.0,6.1,21.8,-8.3,0.0,-17.2,0.8
15-Feb-1988 00:00:00,0.4,0.0,-3.3,0.0,-1.5,1.2,-2.8,1.4,0.5,8.8,-1.3,10.6,-8.2,18.0,-4.3,0.0,-3.8,0.0,-0.8,3.8,6.1,0.2,-5.6,0.0,-18.0,5.8
16-Feb-1988 00:00:00,-0.5,0.0,-2.1,0.0,-1.6,64.3,-4.0,23.5,-2.8,0.6,-8.2,0.0,-9.3,2.0,-5.7,0.0,3.2,11.8,-6.3,0.0,4.6,0.0,-1.2,0.6,-11.2,0.0
17-Feb-1988 00:00:00,3.5,0.0,-1.6,0.0,-8.5,0.0,-9.9,0.0,-3.6,0.8,-4.1,1.4,-8.5,2.0,-2.2,0.0,-0.8,16.8,-1.3,0.0,8.1,3.6,-0.7,0.0,-7.3,0.2
18-Feb-1988 00:00:00,-0.1,0.0,0.2,0.0,-3.9,0.0,-5.5,0.8,-1.9,0.0,-3.1,0.0,-6.3,3.0,-3.0,1.8,-6.6,0.2,-2.8,0.0,5.3,0.0,2.3,0.0,-2.8,0.0
19-Feb-1988 00:00:00,7.7,0.0,-0.1,0.0,-2.0,0.0,-5.9,0.0,-1.1,3.4,-0.2,9.2,-4.8,0.0,-5.8,1.0,-5.1,0.8,-2.8,13.0,6.3,0.0,2.5,0.0,-11.7,1.8
20-Feb-1988 00:00:00,12.0,0.0,5.1,0.0,2.1,27.6,1.3,8.9,1.3,4.4,-6.1,8.0,0.6,26.6,-4.7,1.8,-6.8,0.0,-6.5,0.0,6.9,0.0,0.9,0.8,-20.0,0.0
21-Feb-1988 00:00:00,4.6,0.0,-0.1,0.0,-5.2,0.2,-6.5,1.5,-11.0,0.4,-17.3,0.0,-9.4,3.2,1.3,0.0,1.0,18.2,-12.9,0.0,6.6,0.0,-11.5,0.4,-5.2,0.7
22-Feb-1988 00:00:00,-6.1,0.0,-8.3,0.2,-7.2,0.0,-8.4,0.0,-2.7,1.0,-3.4,1.6,-10.5,4.6,-7.9,0.2,-3.8,0.0,0.3,0.2,4.1,0.0,-17.3,0.0,-8.8,0.0
23-Feb-1988 00:00:00,-7.6,0.0,-13.0,0.0,4.1,0.0,4.8,3.0,-0.7,2.0,-2.5,0.0,-3.3,3.4,-18.0,0.0,-0.8,0.0,-2.2,0.2,3.9,0.0,-6.8,0.0,-14.5,0.0
24-Feb-1988 00:00:00,4.1,0.0,-2.6,0.0,0.2,1.2,-3.5,3.2,-6.8,0.0,-7.8,0.8,-11.3,0.0,-15.5,0.0,7.0,9.4,-6.1,0.0,6.3,0.0,-0.7,0.2,-15.3,0.0
25-Feb-1988 00:00:00,10.2,0.0,3.5,0.0,-4.7,0.0,-9.0,0.0,-6.5,0.0,-9.0,0.0,-10.7,0.8,-2.5,0.0,0.2,19.8,-7.2,0.0,7.0,0.0,2.4,0.0,-8.7,0.0
26-Feb-1988 00:00:00,9.5,0.0,5.4,0.0,-5.3,0.0,-8.4,0.0,-6.8,0.0,-9.3,0.0,-10.3,0.0,1.5,0.0,-0.7,29.8,-5.4,5.0,7.6,1.0,0.5,0.0,-3.8,0.0
27-Feb-1988 00:00:00,6.5,0.0,2.1,0.0,-6.1,0.0,-8.8,0.0,-7.5,0.0,-6.8,0.0,-9.5,0.2,3.1,0.0,4.1,6.2,-5.4,0.2,8.2,0.0,-1.4,0.0,-3.0,0.0
28-Feb-1988 00:00:00,1.3,0.0,1.9,0.0,-3.8,0.0,-6.9,0.0,-8.6,0.0,-6.6,0.0,-11.0,0.0,-0.5,0.0,0.7,10.2,-5.6,0.2,8.1,0.0,-1.7,0.0,1.5,0.0
29-Feb-1988 00:00:00,2.6,0.0,1.6,0.0,-2.3,4.2,-7.8,0.0,-4.1,0.6,-7.9,3.4,-7.4,1.0,0.2,0.0,-3.3,0.0,-4.8,0.0,9.9,2.6,-6.6,0.0,-7.2,0.0
01-Mar-1988 00:00:00,-1.7,0.2,-3.0,0.0,-2.3,23.8,-5.0,0.0,-14.1,0.0,-16.0,0.0,-9.6,0.2,-2.3,0.0,1.9,14.2,-11.3,0.0,9.2,0.0,-1.0,0.0,-7.4,0.0
02-Mar-1988 00:00:00,-0.2,0.0,-2.5,0.0,-1.8,0.0,-3.1,0.0,-11.1,2.2,-12.8,2.0,-13.5,0.8,-2.5,0.0,2.0,2.8,-0.1,0.6,8.1,14.8,1.3,0.0,-12.2,0.0
03-Mar-1988 00:00:00,-3.6,3.8,-0.5,0.0,0.0,0.0,-3.8,2.5,-8.5,0.0,-8.3,0.0,-10.2,0.0,-4.9,0.0,0.5,5.2,-5.3,0.0,6.7,0.0,-5.7,0.0,-6.2,0.0
04-Mar-1988 00:00:00,-3.4,0.0,1.8,0.0,-3.9,14.0,-7.9,4.2,-9.2,0.0,-9.9,0.0,-10.8,0.0,-3.6,0.0,-1.5,0.2,-6.1,0.0,6.0,2.2,-9.8,0.2,-2.8,0.0
05-Mar-1988 00:00:00,1.7,0.0,3.1,0.0,-8.0,3.8,-9.8,0.4,-9.5,0.0,-8.3,0.0,-15.1,0.0,-2.5,0.8,2.2,23.2,-2.8,0.0,6.0,8.0,-2.2,0.0,4.9,0.2
06-Mar-1988 00:00:00,-1.1,0.0,1.1,0.0,-8.6,0.0,-8.8,0.0,-3.1,0.0,-1.6,0.0,-9.6,0.0,-2.5,0.0,-6.9,0.0,0.2,0.0,7.5,0.0,-3.3,0.0,0.5,0.0
07-Mar-1988 00:00:00,2.2,0.0,2.4,0.0,1.8,0.0,1.9,0.8,-0.5,0.0,-0.7,0.0,-3.7,2.8,-1.2,6.9,-1.5,0.6,1.3,0.0,6.7,0.2,-0.3,0.6,-0.6,9.2
08-Mar-1988 00:00:00,9.1,0.0,5.9,0.0,-4.4,0.2,-5.1,0.0,-4.6,0.0,-4.9,0.0,-9.4,0.0,0.6,0.0,1.3,31.8,0.2,0.0,6.5,23.0,0.2,0.0,-2.0,0.0
09-Mar-1988 00:00:00,4.1,0.0,4.3,0.0,-4.2,0.0,-6.8,1.8,1.0,8.0,0.5,2.0,-2.4,13.8,1.4,1.4,0.1,6.4,3.6,0.4,7.5,0.0,-0.1,0.0,-1.6,0.0
10-Mar-1988 00:00:00,-0.8,0.0,2.1,0.6,1.3,14.9,0.4,4.8,-0.5,0.0,-1.7,0.0,-2.4,0.6,-3.0,8.2,0.3,0.4,-0.2,0.0,7.0,0.0,-0.6,0.0,1.4,0.8
11-Mar-1988 00:00:00,-1.4,0.0,0.3,0.0,-6.7,0.2,-9.5,0.0,-7.9,0.0,-7.7,0.0,-12.1,0.0,-11.8,0.0,0.3,26.0,1.0,0.0,3.5,0.0,1.2,0.0,-5.4,0.0
12-Mar-1988 00:00:00,-2.0,0.0,-1.1,0.0,-7.5,0.0,-8.4,0.0,-8.1,0.0,-8.6,0.0,-12.1,0.0,-14.3,0.0,-6.9,0.5,-2.8,3.4,6.1,0.0,-1.1,0.0,-11.9,0.0
13-Mar-1988 00:00:00,4.3,0.0,3.6,0.0,-1.7,1.6,-4.5,0.0,-4.3,0.2,-4.5,2.4,-6.8,3.0,-12.4,0.0,-6.7,0.4,-0.3,0.0,5.9,0.0,-1.4,0.0,-12.1,0.0
14-Mar-1988 00:00:00,0.5,5.6,2.2,0.0,-2.7,1.0,-3.0,0.0,-2.8,2.2,-2.9,0.6,-3.0,2.0,-8.4,0.0,-4.0,0.0,-5.9,0.4,5.6,0.0,-8.3,0.0,-10.7,0.0
15-Mar-1988 00:00:00,-4.2,1.0,-2.1,1.0,-3.9,0.0,-2.4,1.2,-0.5,5.4,-1.7,0.4,-3.0,4.6,-5.3,0.0,-1.9,2.4,-4.8,0.0,6.0,0.0,-1.0,0.0,-6.5,0.0
16-Mar-1988 00:00:00,-5.6,0.0,-2.1,0.0,-1.3,0.0,-1.5,0.2,0.2,0.0,-0.3,0.0,0.7,0.0,-2.3,0.2,-1.4,7.8,-1.1,0.0,6.6,0.0,-1.8,0.0,-3.1,0.0
17-Mar-1988 00:00:00,-2.2,0.0,0.4,0.0,-1.9,0.0,-1.6,0.0,-1.6,0.0,-2.6,0.0,-1.1,0.0,-6.2,0.0,-4.1,3.8,-1.9,0.0,6.5,0.0,-3.6,1.0,-6.4,0.0
18-Mar-1988 00:00:00,1.8,0.0,5.1,0.0,0.8,0.0,-1.0,0.0,-1.2,0.4,-2.4,1.4,-3.1,1.0,-2.5,0.2,-5.9,0.0,-0.5,0.8,7.6,0.0,-9.0,5.6,-6.3,0.0
19-Mar-1988 00:00:00,7.4,0.0,2.6,0.0,1.1,0.0,1.6,0.0,-3.6,0.0,-5.9,0.0,-7.3,0.8,-4.6,2.0,-4.0,7.2,-3.6,0.6,10.3,0.6,-3.5,1.0,-10.2,0.0
20-Mar-1988 00:00:00,7.3,0.0,6.5,0.0,-3.2,7.2,-5.4,1.4,-11.5,0.0,-11.5,0.0,-11.7,0.2,-3.8,0.0,-2.6,15.8,-7.8,0.0,9.0,10.2,-7.2,0.0,-8.9,0.4
21-Mar-1988 00:00:00,3.7,0.0,2.7,0.0,-10.5,1.0,-12.4,1.4,-13.7,0.0,-14.3,0.0,-15.2,0.0,3.2,0.0,-6.2,5.8,-9.8,0.0,7.8,6.8,-4.0,0.0,-3.1,0.0
22-Mar-1988 00:00:00,2.2,0.0,2.5,0.0,-9.5,0.4,-8.6,0.8,-8.4,0.0,-9.6,0.0,-7.3,0.0,3.2,0.0,-7.2,1.0,-8.1,0.0,6.9,23.0,-2.8,0.0,0.4,0.0
23-Mar-1988 00:00:00,5.1,0.0,3.3,0.0,-2.3,0.0,-4.0,0.0,-1.3,0.8,-1.0,0.2,-7.2,0.0,3.3,0.0,-5.8,1.7,7.6,4.0,8.2,2.4,-5.2,0.0,2.9,0.0
24-Mar-1988 00:00:00,2.0,0.0,3.4,0.0,3.0,0.0,3.2,2.0,4.8,0.4,3.8,0.0,2.1,0.0,-1.0,0.0,-5.9,2.2,3.6,0.0,6.4,5.4,-2.1,0.0,2.5,7.8
25-Mar-1988 00:00:00,3.9,0.0,2.3,0.4,3.7,0.0,2.6,0.0,6.5,0.2,4.6,12.4,0.1,0.0,-5.3,0.0,-2.6,0.0,7.4,10.6,6.2,22.4,-6.2,0.0,-4.1,3.0
26-Mar-1988 00:00:00,2.6,1.0,2.2,0.2,5.2,0.4,9.2,0.0,9.2,3.0,9.3,2.2,4.7,9.6,0.1,0.2,-2.0,0.0,8.5,1.6,6.3,2.2,-3.3,0.0,-9.4,0.0
